HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.time.1,Answer.time.10,Answer.time.2,Answer.time.3,Answer.time.4,Answer.time.5,Answer.time.6,Answer.time.7,Answer.time.8,Answer.time.9,Approve,Reject
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3907X2AHFCML5Y00GBVCQ26Q7GO2PM,ALAHROJF8O91Y,Approved,Thu Oct 27 00:24:03 PDT 2022,Thu Oct 27 00:25:20 PDT 2022,Sun Oct 30 00:25:20 PDT 2022,Sun Oct 30 00:25:34 PDT 2022,,,77,100% (1/1),0% (0/0),0% (0/0),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3VSOLARPKNQPYTGC3MDKNMB3AP4937,ALFOK7VGGQF3N,Approved,Sun Nov 06 03:22:53 PST 2022,Sun Nov 06 03:24:04 PST 2022,Wed Nov 09 03:24:04 PST 2022,Wed Nov 09 03:24:05 PST 2022,,,71,100% (1/1),100% (1/1),0% (0/0),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3JAOYWH7VUL6EX619SHKJ85KAUO9LG,ALGZ0DHIRB7X2,Approved,Thu Nov 03 09:58:51 PDT 2022,Thu Nov 03 10:02:38 PDT 2022,Sun Nov 06 09:02:38 PST 2022,Sun Nov 06 09:03:20 PST 2022,,,227,100% (1/1),100% (1/1),0% (0/0),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3HRMW88U1I78OL0998Z6QAJGCUY0ME,ALHYNBILV5HGU,Submitted,Sun Nov 27 17:13:18 PST 2022,Sun Nov 27 17:14:12 PST 2022,Wed Nov 30 17:14:12 PST 2022,,,,54,0% (0/0),0% (0/0),0% (0/0),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3VJ40NV2QU4X4XICKQ2T2PAQYLUTO8,ALNWW0DB0QGYW,Approved,Mon Oct 31 22:32:53 PDT 2022,Mon Oct 31 22:33:18 PDT 2022,Thu Nov 03 22:33:18 PDT 2022,Thu Nov 03 22:33:34 PDT 2022,,,25,100% (1/1),100% (1/1),0% (0/0),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3PM8NZGV8AX76Q4C4DVUGXQWU40QX8,ALNYT6S6JN0RS,Approved,Thu Nov 17 03:34:38 PST 2022,Thu Nov 17 03:34:49 PST 2022,Sun Nov 20 03:34:49 PST 2022,Sun Nov 20 03:35:48 PST 2022,,,11,100% (1/1),100% (1/1),0% (0/0),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3K5TEWLKG7S2L3BYRQP3JA2PNKTIVE,ALU06E25QB7Y6,Approved,Thu Nov 17 08:33:41 PST 2022,Thu Nov 17 08:33:57 PST 2022,Sun Nov 20 08:33:57 PST 2022,Sun Nov 20 08:34:01 PST 2022,,,16,100% (1/1),100% (1/1),0% (0/0),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3B4YI393VLDBNPXQ27ECCPO5TKASSS,ALUX2GW7GHTB5,Approved,Sun Oct 30 23:12:41 PDT 2022,Sun Oct 30 23:13:57 PDT 2022,Wed Nov 02 23:13:57 PDT 2022,Wed Nov 02 23:14:11 PDT 2022,,,76,100% (1/1),100% (1/1),0% (0/0),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3GLB5JMZF9C2VV5HAHP6SCJ28GIGD2,ALY9LCLINHN34,Approved,Fri Nov 18 23:33:17 PST 2022,Fri Nov 18 23:33:49 PST 2022,Mon Nov 21 23:33:49 PST 2022,Mon Nov 21 23:34:26 PST 2022,,,32,100% (1/1),100% (1/1),0% (0/0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3TVRFO09GWWWFTOZC8NYZBR2L0CXLU,ALYSWDD28SGYZ,Approved,Wed Nov 23 06:37:53 PST 2022,Wed Nov 23 06:38:45 PST 2022,Sat Nov 26 06:38:45 PST 2022,Sat Nov 26 06:39:44 PST 2022,,,52,100% (1/1),100% (1/1),100% (1/1),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,308XBLVESUL05OGBCWSCWQ997EXBRM,AM08LDXHYSQ7C,Approved,Mon Nov 21 16:09:38 PST 2022,Mon Nov 21 16:09:43 PST 2022,Thu Nov 24 16:09:43 PST 2022,Thu Nov 24 16:10:04 PST 2022,,,5,100% (1/1),100% (1/1),100% (1/1),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3GNCZX450U4AA1V4TQORWKPOLR6PAI,AM41UU2V9ZX05,Approved,Fri Nov 04 02:32:31 PDT 2022,Fri Nov 04 02:33:59 PDT 2022,Mon Nov 07 01:33:59 PST 2022,Mon Nov 07 01:34:36 PST 2022,,,88,100% (1/1),100% (1/1),0% (0/0),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3FPRZHYEPAONV0TF6NIGF4006VU3VL,AM58AQ4TAZD6E,Approved,Sun Nov 27 02:17:51 PST 2022,Sun Nov 27 02:17:58 PST 2022,Wed Nov 30 02:17:58 PST 2022,Wed Nov 30 02:18:21 PST 2022,,,7,100% (1/1),100% (1/1),100% (1/1),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3U088ZLJVWA4TXUNDA5TZ8L78Q40WJ,AM8V4G2YNPXQG,Approved,Mon Nov 21 18:38:10 PST 2022,Mon Nov 21 18:38:28 PST 2022,Thu Nov 24 18:38:28 PST 2022,Thu Nov 24 18:39:04 PST 2022,,,18,100% (1/1),100% (1/1),100% (1/1),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3TXMY6UCAQ5J3STHDHZ72K5MU0TCQ2,AM8V7GOQDJXD0,Approved,Fri Nov 25 00:13:34 PST 2022,Fri Nov 25 00:13:57 PST 2022,Mon Nov 28 00:13:57 PST 2022,Mon Nov 28 00:14:17 PST 2022,,,23,100% (1/1),100% (1/1),100% (1/1),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3VAR3R6G11IE6DQOHSRYBTE3JC7O8J,AMJDEMVSM0M9B,Approved,Thu Oct 27 03:38:05 PDT 2022,Thu Oct 27 03:38:12 PDT 2022,Sun Oct 30 03:38:12 PDT 2022,Sun Oct 30 03:38:46 PDT 2022,,,7,100% (2/2),0% (0/0),0% (0/0),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,338JKRMM2IGIXKXGADGMNBNXXD4HA1,AMKTE9SD713HN,Approved,Thu Oct 27 00:14:26 PDT 2022,Thu Oct 27 00:15:34 PDT 2022,Sun Oct 30 00:15:34 PDT 2022,Sun Oct 30 00:16:34 PDT 2022,,,68,100% (2/2),0% (0/0),0% (0/0),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3YT88D1N0KF9FPZ37J49DVPJKNLK3O,AMKU99PM2Q1IR,Approved,Tue Nov 01 11:26:41 PDT 2022,Tue Nov 01 11:29:16 PDT 2022,Fri Nov 04 11:29:16 PDT 2022,Fri Nov 04 11:29:44 PDT 2022,,,155,100% (1/1),100% (1/1),0% (0/0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3NGI5ARFT5MEGDI4X7VYLJWLHRXP1F,AMOX6S39GWQFU,Approved,Thu Nov 03 07:04:14 PDT 2022,Thu Nov 03 07:04:49 PDT 2022,Sun Nov 06 06:04:49 PST 2022,Sun Nov 06 06:05:15 PST 2022,,,35,100% (1/1),100% (1/1),0% (0/0),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3X66WABAJ8Z4D33KHSJUF3XQIDEG3A,AMWDJFMV9EAAL,Approved,Sat Nov 26 10:46:36 PST 2022,Sat Nov 26 10:48:01 PST 2022,Tue Nov 29 10:48:01 PST 2022,Tue Nov 29 10:48:52 PST 2022,,,85,100% (1/1),100% (1/1),100% (1/1),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3MX2NQ3YCLBID4LEKL7RIMV50585X1,AMY3UNXYTPIQS,Submitted,Sun Nov 27 11:25:42 PST 2022,Sun Nov 27 11:26:17 PST 2022,Wed Nov 30 11:26:17 PST 2022,,,,35,0% (0/0),0% (0/0),0% (0/0),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3IO1LGZLKLEOH7KKHW54UTSC46J68C,AMYA4FBBQTXHG,Approved,Thu Nov 24 10:56:34 PST 2022,Thu Nov 24 10:56:42 PST 2022,Sun Nov 27 10:56:42 PST 2022,Sun Nov 27 10:57:03 PST 2022,,,8,100% (1/1),100% (1/1),100% (1/1),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3D3VGR7TACWV2TCYX3D6E7BXKD9R3J,AN26X5D6T4WTU,Approved,Fri Nov 25 09:06:23 PST 2022,Fri Nov 25 09:06:58 PST 2022,Mon Nov 28 09:06:58 PST 2022,Mon Nov 28 09:07:28 PST 2022,,,35,100% (1/1),100% (1/1),100% (1/1),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3K4J6M3CXQA4XO25Q7Y42BBWIGSGA8,AN46I0FKR9FT4,Approved,Thu Oct 27 10:10:59 PDT 2022,Thu Oct 27 10:11:11 PDT 2022,Sun Oct 30 10:11:11 PDT 2022,Sun Oct 30 10:11:56 PDT 2022,,,12,100% (1/1),0% (0/0),0% (0/0),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3JCG6DTRVF7NXT30IZ02MPU3SI4QQV,AN5HKWXDZ3Q92,Approved,Wed Oct 26 21:48:01 PDT 2022,Wed Oct 26 21:48:14 PDT 2022,Sat Oct 29 21:48:14 PDT 2022,Sat Oct 29 21:48:29 PDT 2022,,,13,100% (2/2),0% (0/0),0% (0/0),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,31Z0PCVWUWWQJRQD34LRR3OV71V7TG,AN8KBVJO4CUDG,Approved,Thu Oct 27 07:49:57 PDT 2022,Thu Oct 27 07:51:25 PDT 2022,Sun Oct 30 07:51:25 PDT 2022,Sun Oct 30 07:51:55 PDT 2022,,,88,100% (3/3),0% (0/0),0% (0/0),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3ZWFC4W1U6OQI5SRHYE8FG0UIR9FRI,ANADVW0S6E0X1,Approved,Sun Oct 30 19:25:36 PDT 2022,Sun Oct 30 19:25:49 PDT 2022,Wed Nov 02 19:25:49 PDT 2022,Wed Nov 02 19:26:08 PDT 2022,,,13,100% (3/3),100% (1/1),0% (0/0),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3SPJ03342DKFK8Q9EJXN2ALJDVLJYQ,ANANWBBE2T8P7,Approved,Wed Oct 26 20:27:45 PDT 2022,Wed Oct 26 20:29:49 PDT 2022,Sat Oct 29 20:29:49 PDT 2022,Sat Oct 29 20:30:26 PDT 2022,,,124,100% (1/1),0% (0/0),0% (0/0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3WETL7AQW5P6X6E00W03B661Q9753W,ANBTQWKWS753P,Approved,Fri Nov 11 23:47:02 PST 2022,Fri Nov 11 23:47:21 PST 2022,Mon Nov 14 23:47:21 PST 2022,Mon Nov 14 23:48:12 PST 2022,,,19,100% (1/1),100% (1/1),0% (0/0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3L0KT67Y8QX8JB9Z1D61UBC6ENIYSS,ANCTMO0IJ0TPX,Approved,Mon Nov 21 08:14:06 PST 2022,Mon Nov 21 08:15:05 PST 2022,Thu Nov 24 08:15:05 PST 2022,Thu Nov 24 08:15:52 PST 2022,,,59,100% (1/1),100% (1/1),100% (1/1),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3G2UL9A02PVKHTF17RDYGTWHQ6B67O,ANDNEV4PS8GJZ,Approved,Tue Nov 08 06:16:25 PST 2022,Tue Nov 08 06:16:30 PST 2022,Fri Nov 11 06:16:30 PST 2022,Fri Nov 11 06:16:54 PST 2022,,,5,100% (1/1),100% (1/1),0% (0/0),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3PS7W85Z8BJUXAE6I1JB5ZF14SHT9G,ANI3C357J5R2B,Approved,Sun Nov 06 21:10:22 PST 2022,Sun Nov 06 21:10:28 PST 2022,Wed Nov 09 21:10:28 PST 2022,Wed Nov 09 21:11:12 PST 2022,,,6,100% (2/2),100% (1/1),0% (0/0),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3MMN5BL1WBL45DZ6SVHPS8HNFQAM3R,ANLGM2URAAE4W,Submitted,Tue Nov 29 17:10:42 PST 2022,Tue Nov 29 17:11:19 PST 2022,Fri Dec 02 17:11:19 PST 2022,,,,37,0% (0/0),0% (0/0),0% (0/0),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
